Gesture Number,Duration (s),Timestamp,Severity Level
1,0.031849,07-11-2025 18:47,2
2,0.065642,07-11-2025 18:47,2
3,0.030808,07-11-2025 18:47,2
4,0.017001,07-11-2025 18:47,2
5,0.108279,07-11-2025 18:47,2
6,0.064645,07-11-2025 18:47,2
7,0.065041,07-11-2025 18:47,2
8,0.063531,07-11-2025 18:47,2
9,0.065272,07-11-2025 18:47,2
10,0.031279,07-11-2025 18:47,2
11,0.106586,07-11-2025 18:47,2
12,0.193758,07-11-2025 18:47,2
1,0.094795,07-11-2025 18:48,0
2,0.093866,07-11-2025 18:48,0
3,0.064507,07-11-2025 18:48,0
4,0.066053,07-11-2025 18:48,0
5,0.095844,07-11-2025 18:48,0
6,0.094799,07-11-2025 18:48,0
7,0.065894,07-11-2025 18:48,0
8,0.097896,07-11-2025 18:48,0
9,0.082033,07-11-2025 18:48,0
10,0.096266,07-11-2025 18:48,0
11,0.095417,07-11-2025 18:48,0
12,0.09588,07-11-2025 18:48,0
13,0.097749,07-11-2025 18:48,0
14,0.095,07-11-2025 18:48,0
15,0.064555,07-11-2025 18:48,0
16,0.096908,07-11-2025 18:48,0
17,0.129104,07-11-2025 18:48,0
18,0.099372,07-11-2025 18:48,0
1,0.601629,07-11-2025 18:49,1
2,0.158389,07-11-2025 18:49,1
3,0.128147,07-11-2025 18:49,1
4,0.134647,07-11-2025 18:49,1
5,0.130588,07-11-2025 18:49,1
6,0.096011,07-11-2025 18:49,1
7,0.127697,07-11-2025 18:49,1
8,0.096307,07-11-2025 18:49,1
9,0.094448,07-11-2025 18:49,1
10,0.095734,07-11-2025 18:49,1
11,0.095481,07-11-2025 18:49,1
12,0.097795,07-11-2025 18:49,1
13,0.129215,07-11-2025 18:49,1
14,0.095459,07-11-2025 18:49,1
15,0.095159,07-11-2025 18:49,1
16,0.09829,07-11-2025 18:49,1
17,0.127048,07-11-2025 18:50,1
1,0.189048,07-11-2025 18:50,1
2,0.140839,07-11-2025 18:50,1
3,0.106659,07-11-2025 18:50,1
4,0.155307,07-11-2025 18:50,1
5,0.139288,07-11-2025 18:50,1
6,0.138379,07-11-2025 18:50,1
7,0.138199,07-11-2025 18:50,1
8,0.172823,07-11-2025 18:50,1
9,0.117373,07-11-2025 18:50,1
10,0.129614,07-11-2025 18:50,1
11,0.139163,07-11-2025 18:50,1
12,0.171835,07-11-2025 18:50,1
13,0.064553,07-11-2025 18:50,1
14,0.210469,07-11-2025 18:50,1
15,0.141056,07-11-2025 18:50,1
16,0.171379,07-11-2025 18:50,1
17,0.110521,07-11-2025 18:50,1
1,0.171969,07-11-2025 18:53,1
2,0.165049,07-11-2025 18:53,1
3,0.136209,07-11-2025 18:53,1
4,0.131493,07-11-2025 18:53,1
5,0.165425,07-11-2025 18:53,1
6,0.195889,07-11-2025 18:53,1
7,0.163851,07-11-2025 18:53,1
8,0.163213,07-11-2025 18:53,1
9,0.13261,07-11-2025 18:53,1
10,0.16849,07-11-2025 18:53,1
11,0.13208,07-11-2025 18:53,1
12,0.169906,07-11-2025 18:53,1
13,0.165322,07-11-2025 18:53,1
14,0.143981,07-11-2025 18:53,1
1,0.914485,07-11-2025 18:52,0
2,0.07042,07-11-2025 18:52,0
3,0.096555,07-11-2025 18:52,0
4,0.066216,07-11-2025 18:52,0
5,0.095545,07-11-2025 18:52,0
6,0.102726,07-11-2025 18:52,0
7,0.064739,07-11-2025 18:52,0
8,0.097602,07-11-2025 18:52,0
9,0.108094,07-11-2025 18:52,0
10,0.106764,07-11-2025 18:52,0
11,0.064866,07-11-2025 18:52,0
12,0.105299,07-11-2025 18:52,0
13,0.098578,07-11-2025 18:52,0
14,0.096665,07-11-2025 18:52,0
1,0.131198,07-11-2025 18:51,1
2,0.100472,07-11-2025 18:51,1
3,0.132233,07-11-2025 18:51,1
4,0.13682,07-11-2025 18:51,1
5,0.179065,07-11-2025 18:51,1
6,0.129772,07-11-2025 18:51,1
7,0.138241,07-11-2025 18:51,1
8,0.172407,07-11-2025 18:51,1
9,0.140604,07-11-2025 18:51,1
10,0.13947,07-11-2025 18:51,1
11,0.140932,07-11-2025 18:51,1
12,0.096923,07-11-2025 18:51,1
13,0.064219,07-11-2025 18:51,1
14,0.106775,07-11-2025 18:51,1
1,0.201352,07-11-2025 18:51,1
2,0.112426,07-11-2025 18:51,1
3,0.137698,07-11-2025 18:51,1
4,0.154718,07-11-2025 18:51,1
5,0.13827,07-11-2025 18:51,1
6,0.106377,07-11-2025 18:51,1
7,0.189524,07-11-2025 18:51,1
8,0.129339,07-11-2025 18:51,1
9,0.141162,07-11-2025 18:51,1
10,0.105799,07-11-2025 18:51,1
11,0.137961,07-11-2025 18:51,1
12,0.106673,07-11-2025 18:51,1
13,0.155284,07-11-2025 18:51,1
14,0.10588,07-11-2025 18:51,1
15,0.169378,07-11-2025 18:51,1
16,0.107295,07-11-2025 18:51,1
17,0.141204,07-11-2025 18:51,1
1,0.019199,07-11-2025 18:54,0
2,0.018459,07-11-2025 18:54,0
3,0.094392,07-11-2025 18:54,0
4,0.101165,07-11-2025 18:54,0
5,0.067625,07-11-2025 18:54,0
6,0.067243,07-11-2025 18:54,0
7,0.11126,07-11-2025 18:54,0
8,0.099586,07-11-2025 18:54,0
9,0.067277,07-11-2025 18:54,0
10,0.101844,07-11-2025 18:54,0
11,0.067404,07-11-2025 18:54,0
12,0.101322,07-11-2025 18:54,0
13,0.104698,07-11-2025 18:54,0
14,0.101032,07-11-2025 18:54,0
1,0.034123,07-11-2025 18:54,0
2,0.099475,07-11-2025 18:54,0
3,0.065674,07-11-2025 18:54,0
4,0.065554,07-11-2025 18:54,0
5,0.033443,07-11-2025 18:54,0
6,0.100864,07-11-2025 18:54,0
7,0.065365,07-11-2025 18:54,0
8,0.067983,07-11-2025 18:54,0
9,0.10932,07-11-2025 18:54,0
10,0.066683,07-11-2025 18:54,0
11,0.033234,07-11-2025 18:54,0
12,0.109394,07-11-2025 18:54,0
13,0.034342,07-11-2025 18:54,0
14,0.066195,07-11-2025 18:54,0
15,0.050568,07-11-2025 18:54,0
16,0.076809,07-11-2025 18:54,0
17,0.26991,07-11-2025 18:54,0
1,0.132157,07-11-2025 18:55,1
2,0.134587,07-11-2025 18:55,1
3,0.139179,07-11-2025 18:55,1
4,0.134238,07-11-2025 18:55,1
5,0.134825,07-11-2025 18:55,1
6,0.134231,07-11-2025 18:55,1
7,0.131603,07-11-2025 18:55,1
8,0.167386,07-11-2025 18:55,1
9,0.197333,07-11-2025 18:55,1
10,0.131458,07-11-2025 18:55,1
11,0.164484,07-11-2025 18:55,1
12,0.19838,07-11-2025 18:55,1
13,0.133748,07-11-2025 18:55,1
14,0.166698,07-11-2025 18:55,1
15,0.164473,07-11-2025 18:55,1
16,0.16522,07-11-2025 18:55,1
1,0.180022,07-11-2025 18:56,1
2,0.145302,07-11-2025 18:56,1
3,0.145824,07-11-2025 18:56,1
4,0.14807,07-11-2025 18:56,1
5,0.147233,07-11-2025 18:56,1
6,0.144044,07-11-2025 18:56,1
7,0.161492,07-11-2025 18:56,1
8,0.146838,07-11-2025 18:56,1
9,0.143991,07-11-2025 18:56,1
10,0.143837,07-11-2025 18:56,1
11,0.176326,07-11-2025 18:56,1
12,0.16843,07-11-2025 18:56,1
13,0.145192,07-11-2025 18:56,1
14,0.15634,07-11-2025 18:56,1
15,0.148885,07-11-2025 18:56,1
16,0.133838,07-11-2025 18:56,1
17,0.182557,07-11-2025 18:56,1
1,0.25902,07-11-2025 18:56,0
2,0.205997,07-11-2025 18:56,0
3,0.208612,07-11-2025 18:56,0
4,0.175998,07-11-2025 18:56,0
5,0.175462,07-11-2025 18:56,0
6,0.17443,07-11-2025 18:56,0
7,0.173806,07-11-2025 18:56,0
8,0.175381,07-11-2025 18:56,0
9,0.140054,07-11-2025 18:56,0
10,0.181211,07-11-2025 18:56,0
11,0.142723,07-11-2025 18:56,0
12,0.139987,07-11-2025 18:56,0
13,0.176258,07-11-2025 18:56,0
14,0.166909,07-11-2025 18:56,0
15,0.140351,07-11-2025 18:56,0
1,0.133881,07-11-2025 18:57,1
2,0.100406,07-11-2025 18:57,1
3,0.096947,07-11-2025 18:57,1
4,0.131316,07-11-2025 18:57,1
5,0.133614,07-11-2025 18:57,1
6,0.130703,07-11-2025 18:57,1
7,0.13056,07-11-2025 18:57,1
8,0.131468,07-11-2025 18:57,1
9,0.099543,07-11-2025 18:57,1
10,0.131257,07-11-2025 18:57,1
11,0.131339,07-11-2025 18:57,1
12,0.131472,07-11-2025 18:57,1
13,0.065461,07-11-2025 18:57,1
14,0.06556,07-11-2025 18:57,1
15,0.194601,07-11-2025 18:57,1
1,0.19857,07-11-2025 18:58,0
2,0.131811,07-11-2025 18:58,0
3,0.162304,07-11-2025 18:58,0
4,0.131587,07-11-2025 18:58,0
5,0.170731,07-11-2025 18:58,0
6,0.192441,07-11-2025 18:58,0
7,0.19666,07-11-2025 18:58,0
8,0.13093,07-11-2025 18:58,0
9,0.1652,07-11-2025 18:58,0
10,0.163221,07-11-2025 18:58,0
11,0.197602,07-11-2025 18:58,0
12,0.16942,07-11-2025 18:58,0
13,0.131576,07-11-2025 18:58,0
14,0.131521,07-11-2025 18:58,0
15,0.227489,07-11-2025 18:58,0
1,0.045294,07-11-2025 18:58,1
2,0.455966,07-11-2025 18:58,1
3,0.115291,07-11-2025 18:58,1
4,0.130635,07-11-2025 18:58,1
5,0.12281,07-11-2025 18:58,1
6,0.04317,07-11-2025 18:58,1
7,0.032161,07-11-2025 18:58,1
8,0.032498,07-11-2025 18:58,1
9,0.034756,07-11-2025 18:58,1
10,0.032482,07-11-2025 18:58,1
11,0.032178,07-11-2025 18:58,1
12,0.066259,07-11-2025 18:58,1
13,0.033001,07-11-2025 18:58,1
14,0.034101,07-11-2025 18:58,1
15,0.033758,07-11-2025 18:58,1
1,0.101091,07-11-2025 19:00,1
2,0.099957,07-11-2025 19:00,1
3,0.066382,07-11-2025 19:00,1
4,0.101593,07-11-2025 19:00,1
5,0.06849,07-11-2025 19:00,1
6,0.102992,07-11-2025 19:00,1
7,0.100968,07-11-2025 19:00,1
8,0.100943,07-11-2025 19:00,1
9,0.068202,07-11-2025 19:00,1
10,0.203611,07-11-2025 19:00,1
1,0.263803,07-11-2025 18:59,0
2,0.107887,07-11-2025 18:59,0
3,0.127609,07-11-2025 18:59,0
4,0.127097,07-11-2025 18:59,0
5,0.018084,07-11-2025 18:59,0
6,0.136967,07-11-2025 18:59,0
7,0.100084,07-11-2025 18:59,0
8,0.101656,07-11-2025 18:59,0
9,0.168407,07-11-2025 18:59,0
10,0.128524,07-11-2025 18:59,0
11,0.132926,07-11-2025 18:59,0
12,0.09946,07-11-2025 18:59,0
13,0.101927,07-11-2025 18:59,0
14,0.145192,07-11-2025 18:59,0
15,0.100371,07-11-2025 18:59,0
16,0.109092,07-11-2025 18:59,0
17,0.167543,07-11-2025 18:59,0
1,0.223304,07-11-2025 18:59,0
2,0.259141,07-11-2025 18:59,0
3,0.174773,07-11-2025 18:59,0
4,0.258431,07-11-2025 18:59,0
5,0.239669,07-11-2025 18:59,0
6,0.229571,07-11-2025 18:59,0
7,0.229476,07-11-2025 18:59,0
8,0.290026,07-11-2025 18:59,0
9,0.16475,07-11-2025 18:59,0
10,0.296214,07-11-2025 18:59,0
11,0.199875,07-11-2025 18:59,0
12,0.329303,07-11-2025 18:59,0
13,0.163687,07-11-2025 18:59,0
14,0.231831,07-11-2025 18:59,0
1,0.174132,07-11-2025 19:02,0
2,0.136653,07-11-2025 19:02,0
3,0.133835,07-11-2025 19:02,0
4,0.139361,07-11-2025 19:02,0
5,0.100393,07-11-2025 19:02,0
6,0.135836,07-11-2025 19:02,0
7,0.103277,07-11-2025 19:02,0
8,0.137337,07-11-2025 19:02,0
9,0.102298,07-11-2025 19:02,0
10,0.102245,07-11-2025 19:02,0
11,0.103932,07-11-2025 19:02,0
12,0.147847,07-11-2025 19:02,0
13,0.103276,07-11-2025 19:02,0
14,0.102917,07-11-2025 19:02,0
15,0.376849,07-11-2025 19:02,0
1,0.838886,07-11-2025 19:02,0
2,0.068771,07-11-2025 19:02,0
3,0.067237,07-11-2025 19:02,0
4,0.059639,07-11-2025 19:02,0
5,0.070342,07-11-2025 19:02,0
6,0.070297,07-11-2025 19:02,0
7,0.078546,07-11-2025 19:02,0
8,0.035322,07-11-2025 19:02,0
9,0.035035,07-11-2025 19:02,0
10,0.034791,07-11-2025 19:02,0
11,0.034289,07-11-2025 19:02,0
12,0.033737,07-11-2025 19:02,0
13,0.03398,07-11-2025 19:02,0
14,0.07973,07-11-2025 19:02,0
15,0.030313,07-11-2025 19:02,0
16,0.069222,07-11-2025 19:02,0
17,0.03382,07-11-2025 19:02,0
18,0.068898,07-11-2025 19:02,0
1,0.081418,07-11-2025 19:01,0
2,0.068724,07-11-2025 19:01,0
3,0.105954,07-11-2025 19:01,0
4,0.135203,07-11-2025 19:01,0
5,0.134179,07-11-2025 19:01,0
6,0.132141,07-11-2025 19:01,0
7,0.136378,07-11-2025 19:01,0
8,0.136327,07-11-2025 19:01,0
9,0.135947,07-11-2025 19:01,0
10,0.138169,07-11-2025 19:01,0
11,0.137297,07-11-2025 19:01,0
12,0.138534,07-11-2025 19:01,0
13,0.137651,07-11-2025 19:01,0
14,0.135652,07-11-2025 19:01,0
15,0.237244,07-11-2025 19:01,0
1,0.242443,07-11-2025 19:00,1
2,0.166887,07-11-2025 19:00,1
3,0.209029,07-11-2025 19:00,1
4,0.17044,07-11-2025 19:00,1
5,0.168736,07-11-2025 19:00,1
6,0.204314,07-11-2025 19:00,1
7,0.174572,07-11-2025 19:00,1
8,0.200524,07-11-2025 19:00,1
9,0.170848,07-11-2025 19:00,1
10,0.171104,07-11-2025 19:00,1
11,0.170666,07-11-2025 19:00,1
12,0.174132,07-11-2025 19:00,1
13,0.069425,07-11-2025 19:00,1
14,0.108124,07-11-2025 19:00,1
15,0.202652,07-11-2025 19:00,1
1,0.206069,07-11-2025 19:03,1
2,0.1696,07-11-2025 19:03,1
3,0.17164,07-11-2025 19:03,1
4,0.13841,07-11-2025 19:03,1
5,0.171383,07-11-2025 19:03,1
6,0.173846,07-11-2025 19:03,1
7,0.169573,07-11-2025 19:03,1
8,0.134668,07-11-2025 19:03,1
9,0.135451,07-11-2025 19:03,1
10,0.137822,07-11-2025 19:03,1
11,0.136679,07-11-2025 19:03,1
12,0.138975,07-11-2025 19:03,1
13,0.14798,07-11-2025 19:03,1
14,0.139832,07-11-2025 19:03,1
15,0.173627,07-11-2025 19:03,1
1,0.243237,07-11-2025 19:03,0
2,0.100631,07-11-2025 19:03,0
3,0.12497,07-11-2025 19:03,0
4,0.136747,07-11-2025 19:03,0
5,0.106448,07-11-2025 19:03,0
6,0.138679,07-11-2025 19:03,0
7,0.102158,07-11-2025 19:03,0
8,0.102435,07-11-2025 19:03,0
9,0.084038,07-11-2025 19:03,0
10,0.133918,07-11-2025 19:03,0
11,0.103659,07-11-2025 19:03,0
12,0.129468,07-11-2025 19:03,0
13,0.086392,07-11-2025 19:03,0
14,0.102531,07-11-2025 19:03,0
15,0.20641,07-11-2025 19:03,0
1,0.136046,07-11-2025 19:04,0
2,0.137268,07-11-2025 19:04,0
3,0.067783,07-11-2025 19:04,0
4,0.149576,07-11-2025 19:04,0
5,0.101144,07-11-2025 19:04,0
6,0.102129,07-11-2025 19:04,0
7,0.080816,07-11-2025 19:04,0
8,0.135211,07-11-2025 19:04,0
9,0.103971,07-11-2025 19:04,0
10,0.097782,07-11-2025 19:04,0
11,0.141474,07-11-2025 19:04,0
12,0.104439,07-11-2025 19:04,0
13,0.273409,07-11-2025 19:04,0
1,0.349631,07-11-2025 19:05,1
2,0.102701,07-11-2025 19:05,1
3,0.01734,07-11-2025 19:05,1
4,0.106538,07-11-2025 19:05,1
5,0.045859,07-11-2025 19:05,1
6,0.047137,07-11-2025 19:05,1
7,0.045072,07-11-2025 19:05,1
8,0.04519,07-11-2025 19:05,1
9,0.044812,07-11-2025 19:05,1
10,0.018106,07-11-2025 19:05,1
11,0.045593,07-11-2025 19:05,1
12,0.017965,07-11-2025 19:05,1
13,0.018078,07-11-2025 19:05,1
1,0.135701,07-11-2025 22:53,1
2,0.142234,07-11-2025 22:53,1
3,0.136136,07-11-2025 22:53,1
4,0.203019,07-11-2025 22:53,1
5,0.13517,07-11-2025 22:53,1
6,0.140442,07-11-2025 22:53,1
7,0.13614,07-11-2025 22:53,1
8,0.170151,07-11-2025 22:53,1
9,0.168124,07-11-2025 22:53,1
10,0.170591,07-11-2025 22:53,1
11,0.117173,07-11-2025 22:53,1
12,0.09981,07-11-2025 22:53,1
13,0.113895,07-11-2025 22:53,1
14,0.14336,07-11-2025 22:53,1
1,0.237412,07-11-2025 22:54,1
2,0.169079,07-11-2025 22:54,1
3,0.205008,07-11-2025 22:54,1
4,0.167686,07-11-2025 22:54,1
5,0.134087,07-11-2025 22:54,1
6,0.135822,07-11-2025 22:54,1
7,0.168192,07-11-2025 22:54,1
8,0.168268,07-11-2025 22:54,1
9,0.171466,07-11-2025 22:54,1
10,0.134894,07-11-2025 22:54,1
11,0.135684,07-11-2025 22:54,1
12,0.135117,07-11-2025 22:54,1
13,0.138651,07-11-2025 22:54,1
14,0.17465,07-11-2025 22:54,1
15,0.492311,07-11-2025 22:54,1
1,0.135285,07-11-2025 22:55,1
2,0.51945,07-11-2025 22:55,1
3,0.137669,07-11-2025 22:55,1
4,0.045818,07-11-2025 22:55,1
5,0.082415,07-11-2025 22:55,1
6,0.119815,07-11-2025 22:55,1
7,0.017597,07-11-2025 22:55,1
8,0.105011,07-11-2025 22:55,1
9,0.068068,07-11-2025 22:55,1
10,0.094098,07-11-2025 22:55,1
11,0.10574,07-11-2025 22:55,1
12,0.068676,07-11-2025 22:55,1
13,0.069236,07-11-2025 22:55,1
14,0.058325,07-11-2025 22:55,1
15,0.0342,07-11-2025 22:55,1
16,0.067713,07-11-2025 22:55,1
17,0.069097,07-11-2025 22:55,1
18,0.034042,07-11-2025 22:55,1
19,0.068812,07-11-2025 22:55,1
20,0.035655,07-11-2025 22:55,1
1,0.153244,07-11-2025 22:55,0
2,0.135822,07-11-2025 22:55,0
3,0.103576,07-11-2025 22:55,0
4,0.102285,07-11-2025 22:55,0
5,0.100973,07-11-2025 22:55,0
6,0.066901,07-11-2025 22:55,0
7,0.101907,07-11-2025 22:55,0
8,0.065014,07-11-2025 22:55,0
9,0.105133,07-11-2025 22:55,0
10,0.135218,07-11-2025 22:55,0
11,0.066294,07-11-2025 22:55,0
12,0.10324,07-11-2025 22:55,0
13,0.100441,07-11-2025 22:55,0
14,0.102533,07-11-2025 22:55,0
15,0.097206,07-11-2025 22:55,0
16,0.747363,07-11-2025 22:55,0
1,0.226232,07-11-2025 22:56,1
2,0.14256,07-11-2025 22:56,1
3,0.174778,07-11-2025 22:56,1
4,0.172743,07-11-2025 22:56,1
5,0.196121,07-11-2025 22:56,1
6,0.139581,07-11-2025 22:56,1
7,0.141585,07-11-2025 22:56,1
8,0.146392,07-11-2025 22:56,1
9,0.181417,07-11-2025 22:56,1
10,0.137986,07-11-2025 22:56,1
11,0.137928,07-11-2025 22:56,1
12,0.139766,07-11-2025 22:56,1
13,0.17656,07-11-2025 22:56,1
14,0.141206,07-11-2025 22:56,1
1,0.203514,07-11-2025 22:58,0
2,0.146575,07-11-2025 22:58,0
3,0.136408,07-11-2025 22:58,0
4,0.102106,07-11-2025 22:58,0
5,0.135483,07-11-2025 22:58,0
6,0.170674,07-11-2025 22:58,0
7,0.102922,07-11-2025 22:58,0
8,0.138874,07-11-2025 22:58,0
9,0.13746,07-11-2025 22:58,0
10,0.100931,07-11-2025 22:58,0
11,0.105346,07-11-2025 22:58,0
12,0.138606,07-11-2025 22:58,0
13,0.168031,07-11-2025 22:58,0
14,0.135561,07-11-2025 22:58,0
15,0.1358,07-11-2025 22:58,0
16,0.138433,07-11-2025 22:58,0
17,0.169347,07-11-2025 22:58,0
18,0.134251,07-11-2025 22:58,0
19,0.242356,07-11-2025 22:58,0
1,0.167563,07-11-2025 22:57,1
2,0.136907,07-11-2025 22:57,1
3,0.169165,07-11-2025 22:57,1
4,0.172738,07-11-2025 22:57,1
5,0.166832,07-11-2025 22:57,1
6,0.133388,07-11-2025 22:57,1
7,0.168221,07-11-2025 22:57,1
8,0.167599,07-11-2025 22:57,1
9,0.20227,07-11-2025 22:57,1
10,0.200557,07-11-2025 22:57,1
11,0.135486,07-11-2025 22:57,1
12,0.167699,07-11-2025 22:57,1
13,0.166819,07-11-2025 22:57,1
14,0.16473,07-11-2025 22:57,1
15,0.200954,07-11-2025 22:57,1
1,0.169471,07-11-2025 22:57,1
2,0.221555,07-11-2025 22:57,1
3,0.167462,07-11-2025 22:57,1
4,0.168618,07-11-2025 22:57,1
5,0.172456,07-11-2025 22:57,1
6,0.167341,07-11-2025 22:57,1
7,0.20434,07-11-2025 22:57,1
8,0.171698,07-11-2025 22:57,1
9,0.168368,07-11-2025 22:57,1
10,0.20156,07-11-2025 22:57,1
11,0.168998,07-11-2025 22:57,1
12,0.236593,07-11-2025 22:57,1
13,0.165749,07-11-2025 22:57,1
14,0.202616,07-11-2025 22:57,1
15,0.237321,07-11-2025 22:57,1
1,0.136029,07-11-2025 22:56,0
2,0.135836,07-11-2025 22:56,0
3,0.137988,07-11-2025 22:56,0
4,0.168022,07-11-2025 22:56,0
5,0.168773,07-11-2025 22:56,0
6,0.169253,07-11-2025 22:56,0
7,0.169375,07-11-2025 22:56,0
8,0.198994,07-11-2025 22:56,0
9,0.170565,07-11-2025 22:56,0
10,0.236432,07-11-2025 22:56,0
11,0.174541,07-11-2025 22:56,0
12,0.171977,07-11-2025 22:56,0
13,0.204442,07-11-2025 22:56,0
14,0.204464,07-11-2025 22:56,0
1,0.206351,07-11-2025 22:58,0
2,0.172153,07-11-2025 22:58,0
3,0.172984,07-11-2025 22:58,0
4,0.166701,07-11-2025 22:58,0
5,0.168612,07-11-2025 22:58,0
6,0.170962,07-11-2025 22:58,0
7,0.136169,07-11-2025 22:58,0
8,0.173604,07-11-2025 22:58,0
9,0.168647,07-11-2025 22:58,0
10,0.14682,07-11-2025 22:58,0
11,0.149484,07-11-2025 22:58,0
12,0.179856,07-11-2025 22:58,0
13,0.149172,07-11-2025 22:58,0
14,0.136683,07-11-2025 22:58,0
15,0.167824,07-11-2025 22:58,0
1,0.067775,07-11-2025 22:59,0
2,0.481289,07-11-2025 22:59,0
3,0.034589,07-11-2025 22:59,0
4,0.142154,07-11-2025 22:59,0
5,0.179648,07-11-2025 22:59,0
6,0.178149,07-11-2025 22:59,0
7,0.146504,07-11-2025 22:59,0
8,0.146388,07-11-2025 22:59,0
9,0.135073,07-11-2025 22:59,0
10,0.17935,07-11-2025 22:59,0
11,0.19335,07-11-2025 22:59,0
12,0.143471,07-11-2025 22:59,0
13,0.133531,07-11-2025 22:59,0
14,0.15242,07-11-2025 22:59,0
15,0.087591,07-11-2025 22:59,0
16,0.111638,07-11-2025 22:59,0
17,0.292428,07-11-2025 22:59,0
1,0.492,07-11-2025 22:59,0
2,0.211226,07-11-2025 22:59,0
3,0.205923,07-11-2025 22:59,0
4,0.20758,07-11-2025 22:59,0
5,0.272669,07-11-2025 22:59,0
6,0.17775,07-11-2025 22:59,0
7,0.174892,07-11-2025 22:59,0
8,0.173223,07-11-2025 22:59,0
9,0.171688,07-11-2025 22:59,0
10,0.217344,07-11-2025 22:59,0
11,0.206774,07-11-2025 22:59,0
12,0.143931,07-11-2025 22:59,0
13,0.170549,07-11-2025 22:59,0
14,0.17282,07-11-2025 22:59,0
15,0.180707,07-11-2025 22:59,0
1,0.117999,07-11-2025 23:00,0
2,0.181716,07-11-2025 23:00,0
3,0.043831,07-11-2025 23:00,0
4,0.07266,07-11-2025 23:00,0
5,0.109823,07-11-2025 23:00,0
6,0.058905,07-11-2025 23:00,0
7,0.034001,07-11-2025 23:00,0
8,0.034025,07-11-2025 23:00,0
9,0.06885,07-11-2025 23:00,0
10,0.03454,07-11-2025 23:00,0
11,0.068562,07-11-2025 23:00,0
12,0.03781,07-11-2025 23:00,0
13,0.096281,07-11-2025 23:00,0
14,0.041417,07-11-2025 23:00,0
1,0.137435,07-11-2025 23:02,1
2,0.087475,07-11-2025 23:02,1
3,0.13326,07-11-2025 23:02,1
4,0.145232,07-11-2025 23:02,1
5,0.101573,07-11-2025 23:02,1
6,0.087224,07-11-2025 23:02,1
7,0.137359,07-11-2025 23:02,1
8,0.154525,07-11-2025 23:02,1
9,0.066704,07-11-2025 23:02,1
10,0.066454,07-11-2025 23:02,1
11,0.057851,07-11-2025 23:02,1
12,0.111717,07-11-2025 23:02,1
13,0.101668,07-11-2025 23:02,1
14,0.136034,07-11-2025 23:02,1
15,0.073665,07-11-2025 23:02,1
16,0.067149,07-11-2025 23:02,1
17,0.069534,07-11-2025 23:02,1
1,0.74924,07-11-2025 23:01,1
2,0.137091,07-11-2025 23:01,1
3,0.169634,07-11-2025 23:01,1
4,0.135458,07-11-2025 23:01,1
5,0.168828,07-11-2025 23:01,1
6,0.174272,07-11-2025 23:01,1
7,0.137482,07-11-2025 23:01,1
8,0.135155,07-11-2025 23:01,1
9,0.138497,07-11-2025 23:01,1
10,0.172452,07-11-2025 23:01,1
11,0.168738,07-11-2025 23:01,1
12,0.13653,07-11-2025 23:01,1
13,0.134497,07-11-2025 23:01,1
14,0.170924,07-11-2025 23:01,1
15,0.24113,07-11-2025 23:01,1
1,0.205542,07-11-2025 23:01,2
2,0.135476,07-11-2025 23:01,2
3,0.139754,07-11-2025 23:01,2
4,0.102373,07-11-2025 23:01,2
5,0.144848,07-11-2025 23:01,2
6,0.101665,07-11-2025 23:01,2
7,0.116396,07-11-2025 23:01,2
8,0.0333,07-11-2025 23:01,2
9,0.102356,07-11-2025 23:01,2
10,0.100733,07-11-2025 23:01,2
11,0.135064,07-11-2025 23:01,2
12,0.100213,07-11-2025 23:01,2
13,0.066722,07-11-2025 23:01,2
14,0.032962,07-11-2025 23:01,2
15,0.103265,07-11-2025 23:01,2
16,0.145677,07-11-2025 23:01,2
17,0.102479,07-11-2025 23:01,2
1,0.113056,07-11-2025 23:00,2
2,0.109723,07-11-2025 23:00,2
3,0.144552,07-11-2025 23:00,2
4,0.14464,07-11-2025 23:00,2
5,0.151339,07-11-2025 23:00,2
6,0.150413,07-11-2025 23:00,2
7,0.154645,07-11-2025 23:00,2
8,0.108278,07-11-2025 23:00,2
9,0.114483,07-11-2025 23:00,2
10,0.146921,07-11-2025 23:00,2
11,0.114808,07-11-2025 23:00,2
12,0.15067,07-11-2025 23:00,2
13,0.144441,07-11-2025 23:00,2
14,0.109692,07-11-2025 23:00,2
15,0.419548,07-11-2025 23:00,2
1,0.232417,07-11-2025 23:03,0
2,0.146152,07-11-2025 23:03,0
3,0.180535,07-11-2025 23:03,0
4,0.099263,07-11-2025 23:03,0
5,0.145749,07-11-2025 23:03,0
6,0.135378,07-11-2025 23:03,0
7,0.110791,07-11-2025 23:03,0
8,0.135417,07-11-2025 23:03,0
9,0.145599,07-11-2025 23:03,0
10,0.148381,07-11-2025 23:03,0
11,0.110845,07-11-2025 23:03,0
12,0.103431,07-11-2025 23:03,0
13,0.136289,07-11-2025 23:03,0
14,0.135267,07-11-2025 23:03,0
15,0.146383,07-11-2025 23:03,0
1,0.276853,07-11-2025 23:03,0
2,0.20295,07-11-2025 23:03,0
3,0.242462,07-11-2025 23:03,0
4,0.195842,07-11-2025 23:03,0
5,0.213909,07-11-2025 23:03,0
6,0.231874,07-11-2025 23:03,0
7,0.212494,07-11-2025 23:03,0
8,0.217289,07-11-2025 23:03,0
9,0.245438,07-11-2025 23:03,0
